,borough,date,latitude,location,longitude,number_of_persons_injured
752,MANHATTAN,2016-02-24,40.7388307,"{u'type': u'Point', u'coordinates': [-73.9831481, 40.7388307]}",-73.9831481,1
753,MANHATTAN,2016-02-24,40.7155203,"{u'type': u'Point', u'coordinates': [-74.0092383, 40.7155203]}",-74.0092383,1
754,MANHATTAN,2016-02-24,40.7152372,"{u'type': u'Point', u'coordinates': [-74.0133794, 40.7152372]}",-74.0133794,2
755,MANHATTAN,2016-02-25,40.7939814,"{u'type': u'Point', u'coordinates': [-73.9722814, 40.7939814]}",-73.9722814,1
756,MANHATTAN,2016-02-25,40.7061417,"{u'type': u'Point', u'coordinates': [-74.0060197, 40.7061417]}",-74.0060197,1
757,MANHATTAN,2016-02-25,40.7063749,"{u'type': u'Point', u'coordinates': [-74.0071306, 40.7063749]}",-74.0071306,1
758,MANHATTAN,2016-02-25,40.7219864,"{u'type': u'Point', u'coordinates': [-73.9855153, 40.7219864]}",-73.9855153,1
759,MANHATTAN,2016-02-25,40.7546882,"{u'type': u'Point', u'coordinates': [-73.9953547, 40.7546882]}",-73.9953547,1
760,MANHATTAN,2016-02-25,40.7515235,"{u'type': u'Point', u'coordinates': [-73.9939473, 40.7515235]}",-73.9939473,1
761,MANHATTAN,2016-02-25,40.7589993,"{u'type': u'Point', u'coordinates': [-73.9705345, 40.7589993]}",-73.9705345,1
762,MANHATTAN,2016-02-25,40.7662862,"{u'type': u'Point', u'coordinates': [-73.9818487, 40.7662862]}",-73.9818487,1
763,MANHATTAN,2016-02-25,40.8064083,"{u'type': u'Point', u'coordinates': [-73.9401564, 40.8064083]}",-73.9401564,1
764,MANHATTAN,2016-02-25,40.8153263,"{u'type': u'Point', u'coordinates': [-73.9357553, 40.8153263]}",-73.9357553,1
765,MANHATTAN,2016-02-25,40.7063749,"{u'type': u'Point', u'coordinates': [-74.0071306, 40.7063749]}",-74.0071306,1
766,MANHATTAN,2016-02-25,40.7225499,"{u'type': u'Point', u'coordinates': [-74.006299, 40.7225499]}",-74.006299,1
767,MANHATTAN,2016-02-25,40.7251925,"{u'type': u'Point', u'coordinates': [-73.9870443, 40.7251925]}",-73.9870443,2
768,MANHATTAN,2016-02-25,40.7236497,"{u'type': u'Point', u'coordinates': [-73.9852841, 40.7236497]}",-73.9852841,1
769,MANHATTAN,2016-02-25,40.7508437,"{u'type': u'Point', u'coordinates': [-73.9786082, 40.7508437]}",-73.9786082,1
770,MANHATTAN,2016-02-25,40.7579074,"{u'type': u'Point', u'coordinates': [-73.9892976, 40.7579074]}",-73.9892976,1
771,MANHATTAN,2016-02-25,40.8082954,"{u'type': u'Point', u'coordinates': [-73.9488206, 40.8082954]}",-73.9488206,1
772,MANHATTAN,2016-02-25,40.8246527,"{u'type': u'Point', u'coordinates': [-73.946221, 40.8246527]}",-73.946221,1
773,MANHATTAN,2016-02-26,40.8043758,"{u'type': u'Point', u'coordinates': [-73.9374202, 40.8043758]}",-73.9374202,6
774,MANHATTAN,2016-02-26,40.735214,"{u'type': u'Point', u'coordinates': [-73.9917152, 40.735214]}",-73.9917152,1
775,MANHATTAN,2016-02-26,40.7681691,"{u'type': u'Point', u'coordinates': [-73.9527865, 40.7681691]}",-73.9527865,1
776,MANHATTAN,2016-02-26,40.752316,"{u'type': u'Point', u'coordinates': [-73.9859454, 40.752316]}",-73.9859454,1
777,MANHATTAN,2016-02-26,40.7407905,"{u'type': u'Point', u'coordinates': [-73.9838116, 40.7407905]}",-73.9838116,1
778,MANHATTAN,2016-02-26,40.7494844,"{u'type': u'Point', u'coordinates': [-73.9753821, 40.7494844]}",-73.9753821,2
779,MANHATTAN,2016-02-26,40.7485397,"{u'type': u'Point', u'coordinates': [-73.9731412, 40.7485397]}",-73.9731412,1
780,MANHATTAN,2016-02-26,40.7584292,"{u'type': u'Point', u'coordinates': [-73.9926328, 40.7584292]}",-73.9926328,1
781,MANHATTAN,2016-02-26,40.7653647,"{u'type': u'Point', u'coordinates': [-73.987578, 40.7653647]}",-73.987578,1
782,MANHATTAN,2016-02-26,40.7553558,"{u'type': u'Point', u'coordinates': [-73.9774157, 40.7553558]}",-73.9774157,1
783,MANHATTAN,2016-02-26,40.7886875,"{u'type': u'Point', u'coordinates': [-73.9438594, 40.7886875]}",-73.9438594,1
784,MANHATTAN,2016-02-26,40.7921286,"{u'type': u'Point', u'coordinates': [-73.971773, 40.7921286]}",-73.971773,1
785,MANHATTAN,2016-02-26,40.7402615,"{u'type': u'Point', u'coordinates': [-73.9905165, 40.7402615]}",-73.9905165,1
786,MANHATTAN,2016-02-26,40.7406437,"{u'type': u'Point', u'coordinates': [-73.9757968, 40.7406437]}",-73.9757968,1
787,MANHATTAN,2016-02-26,40.7349628,"{u'type': u'Point', u'coordinates': [-73.9797897, 40.7349628]}",-73.9797897,2
788,MANHATTAN,2016-02-26,40.7474112,"{u'type': u'Point', u'coordinates': [-73.9860836, 40.7474112]}",-73.9860836,1
789,MANHATTAN,2016-02-27,40.7717376,"{u'type': u'Point', u'coordinates': [-73.961243, 40.7717376]}",-73.961243,1
790,MANHATTAN,2016-02-27,40.7880564,"{u'type': u'Point', u'coordinates': [-73.9443222, 40.7880564]}",-73.9443222,1
791,MANHATTAN,2016-02-27,40.7799246,"{u'type': u'Point', u'coordinates': [-73.9806751, 40.7799246]}",-73.9806751,1
792,MANHATTAN,2016-02-27,40.8077723,"{u'type': u'Point', u'coordinates': [-73.9454833, 40.8077723]}",-73.9454833,2
793,MANHATTAN,2016-02-27,40.7301223,"{u'type': u'Point', u'coordinates': [-73.989468, 40.7301223]}",-73.989468,1
794,MANHATTAN,2016-02-27,40.8501677,"{u'type': u'Point', u'coordinates': [-73.9357542, 40.8501677]}",-73.9357542,1
795,MANHATTAN,2016-02-27,40.7353901,"{u'type': u'Point', u'coordinates': [-73.9751095, 40.7353901]}",-73.9751095,2
796,MANHATTAN,2016-02-27,40.7360047,"{u'type': u'Point', u'coordinates': [-73.9936167, 40.7360047]}",-73.9936167,1
797,MANHATTAN,2016-02-27,40.7571064,"{u'type': u'Point', u'coordinates': [-73.9973001, 40.7571064]}",-73.9973001,1
798,MANHATTAN,2016-02-27,40.7724202,"{u'type': u'Point', u'coordinates': [-73.9787241, 40.7724202]}",-73.9787241,1
799,MANHATTAN,2016-02-28,40.7476292,"{u'type': u'Point', u'coordinates': [-73.9767362, 40.7476292]}",-73.9767362,2
800,MANHATTAN,2016-02-28,40.8602419,"{u'type': u'Point', u'coordinates': [-73.9284202, 40.8602419]}",-73.9284202,1
801,MANHATTAN,2016-02-28,40.727594,"{u'type': u'Point', u'coordinates': [-73.985294, 40.727594]}",-73.985294,1
802,MANHATTAN,2016-02-28,40.7152372,"{u'type': u'Point', u'coordinates': [-74.0133794, 40.7152372]}",-74.0133794,1
803,MANHATTAN,2016-02-28,40.7281932,"{u'type': u'Point', u'coordinates': [-73.9955911, 40.7281932]}",-73.9955911,1
804,MANHATTAN,2016-02-28,40.7388307,"{u'type': u'Point', u'coordinates': [-73.9831481, 40.7388307]}",-73.9831481,1
805,MANHATTAN,2016-02-28,40.8481201,"{u'type': u'Point', u'coordinates': [-73.9308839, 40.8481201]}",-73.9308839,2
806,MANHATTAN,2016-02-28,40.7685442,"{u'type': u'Point', u'coordinates': [-73.9656926, 40.7685442]}",-73.9656926,1
807,MANHATTAN,2016-02-28,40.7681193,"{u'type': u'Point', u'coordinates': [-73.9588624, 40.7681193]}",-73.9588624,1
808,MANHATTAN,2016-02-28,40.8717676,"{u'type': u'Point', u'coordinates': [-73.9133662, 40.8717676]}",-73.9133662,2
809,MANHATTAN,2016-02-28,40.7242353,"{u'type': u'Point', u'coordinates': [-73.9977848, 40.7242353]}",-73.9977848,1
810,MANHATTAN,2016-02-28,40.8011551,"{u'type': u'Point', u'coordinates': [-73.9596475, 40.8011551]}",-73.9596475,1
811,MANHATTAN,2016-02-28,40.8657971,"{u'type': u'Point', u'coordinates': [-73.9199975, 40.8657971]}",-73.9199975,2
812,MANHATTAN,2016-02-29,40.7553005,"{u'type': u'Point', u'coordinates': [-73.9753439, 40.7553005]}",-73.9753439,1
813,MANHATTAN,2016-02-29,40.799931,"{u'type': u'Point', u'coordinates': [-73.9406643, 40.799931]}",-73.9406643,1
814,MANHATTAN,2016-02-29,40.7503184,"{u'type': u'Point', u'coordinates': [-73.9911106, 40.7503184]}",-73.9911106,1
815,MANHATTAN,2016-02-29,40.7878593,"{u'type': u'Point', u'coordinates': [-73.9516098, 40.7878593]}",-73.9516098,1
816,MANHATTAN,2016-02-29,40.8069826,"{u'type': u'Point', u'coordinates': [-73.9534995, 40.8069826]}",-73.9534995,1
817,MANHATTAN,2016-03-01,40.789169,"{u'type': u'Point', u'coordinates': [-73.9527428, 40.789169]}",-73.9527428,2
818,MANHATTAN,2016-03-01,40.8043758,"{u'type': u'Point', u'coordinates': [-73.9374202, 40.8043758]}",-73.9374202,1
819,MANHATTAN,2016-03-01,40.8055091,"{u'type': u'Point', u'coordinates': [-73.9620072, 40.8055091]}",-73.9620072,1
820,MANHATTAN,2016-03-01,40.802488,"{u'type': u'Point', u'coordinates': [-73.9567787, 40.802488]}",-73.9567787,1
821,MANHATTAN,2016-03-01,40.8141049,"{u'type': u'Point', u'coordinates': [-73.9408539, 40.8141049]}",-73.9408539,1
822,MANHATTAN,2016-03-01,40.7733413,"{u'type': u'Point', u'coordinates': [-73.94901, 40.7733413]}",-73.94901,2
823,MANHATTAN,2016-03-01,40.854907,"{u'type': u'Point', u'coordinates': [-73.9296441, 40.854907]}",-73.9296441,1
824,MANHATTAN,2016-03-01,40.7580073,"{u'type': u'Point', u'coordinates': [-73.9662395, 40.7580073]}",-73.9662395,1
825,MANHATTAN,2016-03-01,40.7503074,"{u'type': u'Point', u'coordinates': [-74.0083661, 40.7503074]}",-74.0083661,1
826,MANHATTAN,2016-03-01,40.8670274,"{u'type': u'Point', u'coordinates': [-73.9170421, 40.8670274]}",-73.9170421,1
827,MANHATTAN,2016-03-01,40.7578281,"{u'type': u'Point', u'coordinates': [-73.9930696, 40.7578281]}",-73.9930696,1
828,MANHATTAN,2016-03-01,40.8050452,"{u'type': u'Point', u'coordinates': [-73.9369284, 40.8050452]}",-73.9369284,1
829,MANHATTAN,2016-03-01,40.7843547,"{u'type': u'Point', u'coordinates': [-73.9811649, 40.7843547]}",-73.9811649,1
830,MANHATTAN,2016-03-02,40.7560353,"{u'type': u'Point', u'coordinates': [-73.9869481, 40.7560353]}",-73.9869481,1
831,MANHATTAN,2016-03-02,40.7392682,"{u'type': u'Point', u'coordinates': [-73.995446, 40.7392682]}",-73.995446,1
832,MANHATTAN,2016-03-02,40.8200975,"{u'type': u'Point', u'coordinates': [-73.9550764, 40.8200975]}",-73.9550764,1
833,MANHATTAN,2016-03-02,40.7533873,"{u'type': u'Point', u'coordinates': [-73.996304, 40.7533873]}",-73.996304,1
834,MANHATTAN,2016-03-02,40.7478946,"{u'type': u'Point', u'coordinates': [-73.9891656, 40.7478946]}",-73.9891656,1
835,MANHATTAN,2016-03-02,40.7610362,"{u'type': u'Point', u'coordinates': [-73.9870157, 40.7610362]}",-73.9870157,1
836,MANHATTAN,2016-03-02,40.7394976,"{u'type': u'Point', u'coordinates': [-73.9826643, 40.7394976]}",-73.9826643,1
837,MANHATTAN,2016-03-02,40.7216195,"{u'type': u'Point', u'coordinates': [-73.9954652, 40.7216195]}",-73.9954652,1
838,MANHATTAN,2016-03-02,40.7495397,"{u'type': u'Point', u'coordinates': [-73.9774357, 40.7495397]}",-73.9774357,1
839,MANHATTAN,2016-03-02,40.7999588,"{u'type': u'Point', u'coordinates': [-73.9605259, 40.7999588]}",-73.9605259,1
840,MANHATTAN,2016-03-02,40.7978667,"{u'type': u'Point', u'coordinates': [-73.9675809, 40.7978667]}",-73.9675809,1
841,MANHATTAN,2016-03-02,40.8541683,"{u'type': u'Point', u'coordinates': [-73.9337044, 40.8541683]}",-73.9337044,1
842,MANHATTAN,2016-03-02,40.8660623,"{u'type': u'Point', u'coordinates': [-73.922499, 40.8660623]}",-73.922499,1
843,MANHATTAN,2016-03-02,40.7694395,"{u'type': u'Point', u'coordinates': [-73.9518578, 40.7694395]}",-73.9518578,1
844,MANHATTAN,2016-03-02,40.7834177,"{u'type': u'Point', u'coordinates': [-73.9569464, 40.7834177]}",-73.9569464,1
845,MANHATTAN,2016-03-02,40.7648983,"{u'type': u'Point', u'coordinates': [-73.9725534, 40.7648983]}",-73.9725534,1
846,MANHATTAN,2016-03-02,40.767242,"{u'type': u'Point', u'coordinates': [-73.9862022, 40.767242]}",-73.9862022,1
847,MANHATTAN,2016-03-02,40.7420255,"{u'type': u'Point', u'coordinates': [-73.9829127, 40.7420255]}",-73.9829127,1
848,MANHATTAN,2016-03-02,40.7865477,"{u'type': u'Point', u'coordinates': [-73.9525532, 40.7865477]}",-73.9525532,1
849,MANHATTAN,2016-03-02,40.84468,"{u'type': u'Point', u'coordinates': [-73.9388533, 40.84468]}",-73.9388533,1
850,MANHATTAN,2016-03-02,40.7429104,"{u'type': u'Point', u'coordinates': [-73.9928041, 40.7429104]}",-73.9928041,1
851,MANHATTAN,2016-03-02,40.7149276,"{u'type': u'Point', u'coordinates': [-74.0079396, 40.7149276]}",-74.0079396,1
852,MANHATTAN,2016-03-02,40.7230774,"{u'type': u'Point', u'coordinates': [-73.9764778, 40.7230774]}",-73.9764778,2
853,MANHATTAN,2016-03-03,40.7909983,"{u'type': u'Point', u'coordinates': [-73.9493034, 40.7909983]}",-73.9493034,1
854,MANHATTAN,2016-03-03,40.8291633,"{u'type': u'Point', u'coordinates': [-73.9372668, 40.8291633]}",-73.9372668,2
855,MANHATTAN,2016-03-03,40.7765625,"{u'type': u'Point', u'coordinates': [-73.9527048, 40.7765625]}",-73.9527048,1
856,MANHATTAN,2016-03-03,40.752316,"{u'type': u'Point', u'coordinates': [-73.9859454, 40.752316]}",-73.9859454,1
857,MANHATTAN,2016-03-03,40.755251,"{u'type': u'Point', u'coordinates': [-73.9986609, 40.755251]}",-73.9986609,1
858,MANHATTAN,2016-03-03,40.7298617,"{u'type': u'Point', u'coordinates': [-73.9914344, 40.7298617]}",-73.9914344,1
859,MANHATTAN,2016-03-03,40.7313511,"{u'type': u'Point', u'coordinates': [-73.9825546, 40.7313511]}",-73.9825546,1
860,MANHATTAN,2016-03-03,40.8245097,"{u'type': u'Point', u'coordinates': [-73.9518505, 40.8245097]}",-73.9518505,2
861,MANHATTAN,2016-03-03,40.8265303,"{u'type': u'Point', u'coordinates': [-73.9466603, 40.8265303]}",-73.9466603,1
862,MANHATTAN,2016-03-03,40.7915585,"{u'type': u'Point', u'coordinates': [-73.9386493, 40.7915585]}",-73.9386493,1
863,MANHATTAN,2016-03-03,40.7720736,"{u'type': u'Point', u'coordinates': [-73.9499388, 40.7720736]}",-73.9499388,1
864,MANHATTAN,2016-03-03,40.7204364,"{u'type': u'Point', u'coordinates': [-74.0066956, 40.7204364]}",-74.0066956,1
865,MANHATTAN,2016-03-03,40.7223244,"{u'type': u'Point', u'coordinates': [-74.0117465, 40.7223244]}",-74.0117465,1
866,MANHATTAN,2016-03-04,40.7861742,"{u'type': u'Point', u'coordinates': [-73.945696, 40.7861742]}",-73.945696,1
867,MANHATTAN,2016-03-04,40.7522181,"{u'type': u'Point', u'coordinates': [-73.9994261, 40.7522181]}",-73.9994261,1
868,MANHATTAN,2016-03-04,40.733054,"{u'type': u'Point', u'coordinates': [-74.0064082, 40.733054]}",-74.0064082,1
869,MANHATTAN,2016-03-04,40.7655185,"{u'type': u'Point', u'coordinates': [-73.9720983, 40.7655185]}",-73.9720983,1
870,MANHATTAN,2016-03-04,40.7484375,"{u'type': u'Point', u'coordinates': [-73.9845604, 40.7484375]}",-73.9845604,1
871,MANHATTAN,2016-03-04,40.7269334,"{u'type': u'Point', u'coordinates': [-73.999917, 40.7269334]}",-73.999917,1
872,MANHATTAN,2016-03-04,40.72084,"{u'type': u'Point', u'coordinates': [-74.0006602, 40.72084]}",-74.0006602,1
873,MANHATTAN,2016-03-04,40.7217925,"{u'type': u'Point', u'coordinates': [-73.9998521, 40.7217925]}",-73.9998521,1
874,MANHATTAN,2016-03-04,40.7484375,"{u'type': u'Point', u'coordinates': [-73.9845604, 40.7484375]}",-73.9845604,1
875,MANHATTAN,2016-03-04,40.8032165,"{u'type': u'Point', u'coordinates': [-73.9525305, 40.8032165]}",-73.9525305,1
876,MANHATTAN,2016-03-04,40.7888802,"{u'type': u'Point', u'coordinates': [-73.9778557, 40.7888802]}",-73.9778557,1
877,MANHATTAN,2016-03-04,40.7269334,"{u'type': u'Point', u'coordinates': [-73.999917, 40.7269334]}",-73.999917,1
878,MANHATTAN,2016-03-04,40.7206286,"{u'type': u'Point', u'coordinates': [-74.0052093, 40.7206286]}",-74.0052093,1
879,MANHATTAN,2016-03-04,40.7791238,"{u'type': u'Point', u'coordinates': [-73.9849757, 40.7791238]}",-73.9849757,1
880,MANHATTAN,2016-03-04,40.7464029,"{u'type': u'Point', u'coordinates': [-73.9797248, 40.7464029]}",-73.9797248,1
881,MANHATTAN,2016-03-05,40.7641704,"{u'type': u'Point', u'coordinates': [-73.9847336, 40.7641704]}",-73.9847336,1
882,MANHATTAN,2016-03-05,40.7570213,"{u'type': u'Point', u'coordinates': [-74.004927, 40.7570213]}",-74.004927,1
883,MANHATTAN,2016-03-05,40.7627399,"{u'type': u'Point', u'coordinates': [-73.959696, 40.7627399]}",-73.959696,1
884,MANHATTAN,2016-03-05,40.7889493,"{u'type': u'Point', u'coordinates': [-73.9405585, 40.7889493]}",-73.9405585,1
885,MANHATTAN,2016-03-05,40.7965967,"{u'type': u'Point', u'coordinates': [-73.9703697, 40.7965967]}",-73.9703697,1
886,MANHATTAN,2016-03-05,40.8018159,"{u'type': u'Point', u'coordinates': [-73.9392864, 40.8018159]}",-73.9392864,2
887,MANHATTAN,2016-03-05,40.8271962,"{u'type': u'Point', u'coordinates': [-73.9443653, 40.8271962]}",-73.9443653,1
888,MANHATTAN,2016-03-05,40.8165011,"{u'type': u'Point', u'coordinates': [-73.9465455, 40.8165011]}",-73.9465455,5
889,MANHATTAN,2016-03-05,40.8481201,"{u'type': u'Point', u'coordinates': [-73.9308839, 40.8481201]}",-73.9308839,1
890,MANHATTAN,2016-03-05,40.7117382,"{u'type': u'Point', u'coordinates': [-74.0069869, 40.7117382]}",-74.0069869,1
891,MANHATTAN,2016-03-05,40.730946,"{u'type': u'Point', u'coordinates': [-74.0067364, 40.730946]}",-74.0067364,1
892,MANHATTAN,2016-03-05,40.7187947,"{u'type': u'Point', u'coordinates': [-73.9890116, 40.7187947]}",-73.9890116,1
893,MANHATTAN,2016-03-05,40.7348379,"{u'type': u'Point', u'coordinates': [-73.9907554, 40.7348379]}",-73.9907554,1
894,MANHATTAN,2016-03-05,40.7429104,"{u'type': u'Point', u'coordinates': [-73.9928041, 40.7429104]}",-73.9928041,1
895,MANHATTAN,2016-03-05,40.7521904,"{u'type': u'Point', u'coordinates': [-73.9934636, 40.7521904]}",-73.9934636,1
896,MANHATTAN,2016-03-05,40.7485121,"{u'type': u'Point', u'coordinates': [-73.9887144, 40.7485121]}",-73.9887144,1
897,MANHATTAN,2016-03-05,40.7646844,"{u'type': u'Point', u'coordinates': [-73.9917874, 40.7646844]}",-73.9917874,1
898,MANHATTAN,2016-03-05,40.7736009,"{u'type': u'Point', u'coordinates': [-73.9815723, 40.7736009]}",-73.9815723,1
899,MANHATTAN,2016-03-05,40.7838299,"{u'type': u'Point', u'coordinates': [-73.9778249, 40.7838299]}",-73.9778249,1
900,MANHATTAN,2016-03-05,40.8208286,"{u'type': u'Point', u'coordinates': [-73.9508271, 40.8208286]}",-73.9508271,1
901,MANHATTAN,2016-03-05,40.7230221,"{u'type': u'Point', u'coordinates': [-73.9988131, 40.7230221]}",-73.9988131,1
902,MANHATTAN,2016-03-06,40.7051837,"{u'type': u'Point', u'coordinates': [-74.0073938, 40.7051837]}",-74.0073938,1
903,MANHATTAN,2016-03-06,40.7667145,"{u'type': u'Point', u'coordinates': [-73.9828775, 40.7667145]}",-73.9828775,1
904,MANHATTAN,2016-03-06,40.7647362,"{u'type': u'Point', u'coordinates': [-73.988033, 40.7647362]}",-73.988033,1
905,MANHATTAN,2016-03-06,40.7339213,"{u'type': u'Point', u'coordinates': [-73.9927942, 40.7339213]}",-73.9927942,1
906,MANHATTAN,2016-03-06,40.7832418,"{u'type': u'Point', u'coordinates': [-73.9745391, 40.7832418]}",-73.9745391,1
907,MANHATTAN,2016-03-06,40.7207095,"{u'type': u'Point', u'coordinates': [-73.9813092, 40.7207095]}",-73.9813092,1
908,MANHATTAN,2016-03-06,40.7386864,"{u'type': u'Point', u'coordinates': [-73.9958754, 40.7386864]}",-73.9958754,1
909,MANHATTAN,2016-03-06,40.817176,"{u'type': u'Point', u'coordinates': [-73.9460573, 40.817176]}",-73.9460573,2
910,MANHATTAN,2016-03-06,40.7299772,"{u'type': u'Point', u'coordinates': [-73.9940647, 40.7299772]}",-73.9940647,1
911,MANHATTAN,2016-03-06,40.7503184,"{u'type': u'Point', u'coordinates': [-73.9911106, 40.7503184]}",-73.9911106,1
912,MANHATTAN,2016-03-06,40.7472771,"{u'type': u'Point', u'coordinates': [-73.9896169, 40.7472771]}",-73.9896169,1
913,MANHATTAN,2016-03-06,40.7161833,"{u'type': u'Point', u'coordinates': [-73.9807441, 40.7161833]}",-73.9807441,1
914,MANHATTAN,2016-03-07,40.741023,"{u'type': u'Point', u'coordinates': [-73.978615, 40.741023]}",-73.978615,1
915,MANHATTAN,2016-03-07,40.7761962,"{u'type': u'Point', u'coordinates': [-73.9498707, 40.7761962]}",-73.9498707,1
916,MANHATTAN,2016-03-07,40.8216382,"{u'type': u'Point', u'coordinates': [-73.9390768, 40.8216382]}",-73.9390768,2
917,MANHATTAN,2016-03-07,40.7799246,"{u'type': u'Point', u'coordinates': [-73.9806751, 40.7799246]}",-73.9806751,1
918,MANHATTAN,2016-03-07,40.7559096,"{u'type': u'Point', u'coordinates': [-73.9944667, 40.7559096]}",-73.9944667,1
919,MANHATTAN,2016-03-07,40.7540925,"{u'type': u'Point', u'coordinates': [-73.9920774, 40.7540925]}",-73.9920774,1
920,MANHATTAN,2016-03-07,40.7412749,"{u'type': u'Point', u'coordinates': [-73.9753418, 40.7412749]}",-73.9753418,1
921,MANHATTAN,2016-03-07,40.7628049,"{u'type': u'Point', u'coordinates': [-73.9656703, 40.7628049]}",-73.9656703,1
922,MANHATTAN,2016-03-07,40.7916742,"{u'type': u'Point', u'coordinates': [-73.9509172, 40.7916742]}",-73.9509172,1
923,MANHATTAN,2016-03-08,40.7386864,"{u'type': u'Point', u'coordinates': [-73.9958754, 40.7386864]}",-73.9958754,1
924,MANHATTAN,2016-03-08,40.728034,"{u'type': u'Point', u'coordinates': [-74.0021503, 40.728034]}",-74.0021503,1
925,MANHATTAN,2016-03-08,40.7576938,"{u'type': u'Point', u'coordinates': [-74.0005848, 40.7576938]}",-74.0005848,1
926,MANHATTAN,2016-03-08,40.7522807,"{u'type': u'Point', u'coordinates': [-73.9896919, 40.7522807]}",-73.9896919,1
927,MANHATTAN,2016-03-08,40.7658813,"{u'type': u'Point', u'coordinates': [-73.9946319, 40.7658813]}",-73.9946319,1
928,MANHATTAN,2016-03-08,40.7614858,"{u'type': u'Point', u'coordinates': [-73.9605992, 40.7614858]}",-73.9605992,1
929,MANHATTAN,2016-03-08,40.8133899,"{u'type': u'Point', u'coordinates': [-73.9562587, 40.8133899]}",-73.9562587,1
930,MANHATTAN,2016-03-08,40.8334381,"{u'type': u'Point', u'coordinates': [-73.9453358, 40.8334381]}",-73.9453358,1
931,MANHATTAN,2016-03-08,40.759626,"{u'type': u'Point', u'coordinates': [-73.9954735, 40.759626]}",-73.9954735,1
932,MANHATTAN,2016-03-08,40.7406437,"{u'type': u'Point', u'coordinates': [-73.9757968, 40.7406437]}",-73.9757968,1
933,MANHATTAN,2016-03-08,40.7450578,"{u'type': u'Point', u'coordinates': [-73.9786065, 40.7450578]}",-73.9786065,1
934,MANHATTAN,2016-03-09,40.7514187,"{u'type': u'Point', u'coordinates': [-73.9876456, 40.7514187]}",-73.9876456,1
935,MANHATTAN,2016-03-09,40.7656758,"{u'type': u'Point', u'coordinates': [-73.9762353, 40.7656758]}",-73.9762353,1
936,MANHATTAN,2016-03-09,40.7750017,"{u'type': u'Point', u'coordinates': [-73.9630861, 40.7750017]}",-73.9630861,1
937,MANHATTAN,2016-03-09,40.7697535,"{u'type': u'Point', u'coordinates': [-73.9545761, 40.7697535]}",-73.9545761,1
938,MANHATTAN,2016-03-09,40.79745,"{u'type': u'Point', u'coordinates': [-73.9467017, 40.79745]}",-73.9467017,1
939,MANHATTAN,2016-03-09,40.8158288,"{u'type': u'Point', u'coordinates': [-73.9470338, 40.8158288]}",-73.9470338,1
940,MANHATTAN,2016-03-09,40.8184244,"{u'type': u'Point', u'coordinates': [-73.9451422, 40.8184244]}",-73.9451422,1
941,MANHATTAN,2016-03-09,40.8373693,"{u'type': u'Point', u'coordinates': [-73.9469841, 40.8373693]}",-73.9469841,1
942,MANHATTAN,2016-03-09,40.724169,"{u'type': u'Point', u'coordinates': [-74.0102244, 40.724169]}",-74.0102244,1
943,MANHATTAN,2016-03-09,40.7553738,"{u'type': u'Point', u'coordinates': [-73.9874463, 40.7553738]}",-73.9874463,1
944,MANHATTAN,2016-03-09,40.8013417,"{u'type': u'Point', u'coordinates': [-73.9459689, 40.8013417]}",-73.9459689,1
945,MANHATTAN,2016-03-09,40.7946125,"{u'type': u'Point', u'coordinates': [-73.9320915, 40.7946125]}",-73.9320915,1
946,MANHATTAN,2016-03-09,40.7509033,"{u'type': u'Point', u'coordinates': [-73.9981196, 40.7509033]}",-73.9981196,1
947,MANHATTAN,2016-03-09,40.7348379,"{u'type': u'Point', u'coordinates': [-73.9907554, 40.7348379]}",-73.9907554,1
948,MANHATTAN,2016-03-09,40.7143123,"{u'type': u'Point', u'coordinates': [-73.9871655, 40.7143123]}",-73.9871655,1
949,MANHATTAN,2016-03-09,40.7583292,"{u'type': u'Point', u'coordinates': [-73.9689357, 40.7583292]}",-73.9689357,1
950,MANHATTAN,2016-03-10,40.768595,"{u'type': u'Point', u'coordinates': [-73.9852164, 40.768595]}",-73.9852164,1
951,MANHATTAN,2016-03-10,40.7639911,"{u'type': u'Point', u'coordinates': [-73.958782, 40.7639911]}",-73.958782,1
952,MANHATTAN,2016-03-10,40.8101754,"{u'type': u'Point', u'coordinates': [-73.9374076, 40.8101754]}",-73.9374076,1
953,MANHATTAN,2016-03-10,40.7960032,"{u'type': u'Point', u'coordinates': [-73.9354092, 40.7960032]}",-73.9354092,1
954,MANHATTAN,2016-03-10,40.7142932,"{u'type': u'Point', u'coordinates': [-74.0115287, 40.7142932]}",-74.0115287,1
955,MANHATTAN,2016-03-10,40.7101767,"{u'type': u'Point', u'coordinates': [-74.0011362, 40.7101767]}",-74.0011362,1
956,MANHATTAN,2016-03-10,40.738552,"{u'type': u'Point', u'coordinates': [-73.9996824, 40.738552]}",-73.9996824,3
957,MANHATTAN,2016-03-10,40.7522807,"{u'type': u'Point', u'coordinates': [-73.9896919, 40.7522807]}",-73.9896919,1
958,MANHATTAN,2016-03-10,40.7589756,"{u'type': u'Point', u'coordinates': [-73.9645027, 40.7589756]}",-73.9645027,1
959,MANHATTAN,2016-03-10,40.7430998,"{u'type': u'Point', u'coordinates': [-73.9740095, 40.7430998]}",-73.9740095,4
960,MANHATTAN,2016-03-10,40.8057259,"{u'type': u'Point', u'coordinates': [-73.9544143, 40.8057259]}",-73.9544143,1
